120	6	18	0	2	1	3	1	2.3603439331054688e-05
120	6	18	1	3	1	3	2	7.271766662597656e-05
120	6	18	4	5	2	3	3	7.62939453125e-05
120	6	18	6	5	2	3	3	0.006462812423706055
180	12	19	0	2	1	6	1	2.6702880859375e-05
180	12	19	1	4	1	6	2	0.00011920928955078125
180	12	19	4	12	4	6	7	8.96453857421875e-05
180	12	19	6	12	4	6	7	0.01420450210571289
240	22	8	0	5	1	10	3	1.9788742065429688e-05
240	22	8	1	5	1	10	3	0.0001068115234375
240	22	8	4	5	1	10	3	0.00011587142944335938
240	22	8	6	5	1	10	3	0.005177497863769531
300	36	25	0	8	3	14	4	2.2172927856445312e-05
300	36	25	1	8	3	14	4	0.00012445449829101562
300	36	25	4	16	6	14	15	0.00016260147094726562
300	36	25	6	23	7	14	19	0.026517629623413086
360	62	18	0	9	3	17	7	2.3126602172851562e-05
360	62	18	1	17	3	17	10	0.0002465248107910156
360	62	18	4	31	6	17	23	0.0001342296600341797
360	62	18	6	52	7	17	33	0.027575016021728516
420	60	16	0	11	3	17	10	2.5987625122070312e-05
420	60	16	1	22	2	17	12	0.0002741813659667969
420	60	16	4	21	4	17	17	0.0001819133758544922
420	60	16	6	15	5	17	28	0.017554521560668945
480	68	21	0	17	5	19	11	2.6464462280273438e-05
480	68	21	1	28	3	19	14	0.0002665519714355469
480	68	21	4	32	8	19	25	0.0001723766326904297
480	68	21	6	45	9	19	44	0.020101070404052734
540	50	19	0	13	5	16	8	2.3365020751953125e-05
540	50	19	1	14	2	16	8	0.00017142295837402344
540	50	19	4	16	6	16	11	0.00018453598022460938
540	50	19	6	32	8	16	25	0.020819425582885742
600	80	19	0	10	4	28	7	2.9087066650390625e-05
600	80	19	1	20	3	28	10	0.00026798248291015625
600	80	19	4	26	6	28	15	0.0002586841583251953
600	80	19	6	50	9	28	36	0.03548121452331543
660	72	17	0	16	4	20	11	1.9788742065429688e-05
660	72	17	1	21	2	20	11	0.00025010108947753906
660	72	17	4	30	7	20	24	0.00019097328186035156
660	72	17	6	37	8	20	36	0.027345895767211914
720	68	22	0	18	6	24	11	3.886222839355469e-05
720	68	22	1	23	3	24	12	0.0002467632293701172
720	68	22	4	27	7	24	16	0.00023889541625976562
720	68	22	6	33	8	24	31	0.022267580032348633
780	72	18	0	10	3	25	8	4.601478576660156e-05
780	72	18	1	10	3	25	8	0.00016927719116210938
780	72	18	4	12	4	25	14	0.0002181529998779297
780	72	18	6	15	5	25	26	0.017238140106201172
840	62	15	0	7	3	23	4	1.6450881958007812e-05
840	62	15	1	12	3	23	6	0.00014257431030273438
840	62	15	4	15	4	23	8	0.00014662742614746094
840	62	15	6	20	5	23	13	0.014002323150634766
900	86	15	0	11	3	28	6	2.0265579223632812e-05
900	86	15	1	15	2	28	8	0.00011944770812988281
900	86	15	4	25	5	28	15	0.00017976760864257812
900	86	15	6	38	7	28	27	0.01832866668701172
960	92	25	0	18	5	25	11	2.86102294921875e-05
960	92	25	1	24	3	25	12	0.00025534629821777344
960	92	25	4	42	8	25	28	0.0002295970916748047
960	92	25	6	53	9	25	44	0.026978015899658203
1020	78	19	0	8	1	24	5	1.6927719116210938e-05
1020	78	19	1	9	1	24	6	0.00011777877807617188
1020	78	19	4	21	4	24	22	0.0001952648162841797
1020	78	19	6	16	4	24	25	0.011987447738647461
1080	78	14	0	21	5	20	17	2.193450927734375e-05
1080	78	14	1	37	2	20	20	0.0002586841583251953
1080	78	14	4	21	5	20	17	0.00021219253540039062
1080	78	14	6	48	6	20	31	0.017639875411987305
1140	98	30	0	12	5	21	12	2.5033950805664062e-05
1140	98	30	1	27	3	21	14	0.00033593177795410156
1140	98	30	4	53	12	21	45	0.0003006458282470703
1140	98	30	6	87	12	21	76	0.031665802001953125
1200	82	23	0	12	3	28	8	2.1457672119140625e-05
1200	82	23	1	16	2	28	8	0.00013136863708496094
1200	82	23	4	38	7	28	23	0.000225067138671875
1200	82	23	6	54	10	28	43	0.03033137321472168
1260	80	23	0	14	5	26	7	2.9325485229492188e-05
1260	80	23	1	16	4	26	8	0.00020051002502441406
1260	80	23	4	34	10	26	24	0.00028586387634277344
1260	80	23	6	49	12	26	37	0.02292776107788086
1320	70	21	0	13	4	20	7	2.3126602172851562e-05
1320	70	21	1	15	3	20	8	0.0001544952392578125
1320	70	21	4	28	7	20	21	0.00016832351684570312
1320	70	21	6	37	8	20	29	0.024108409881591797
1380	102	22	0	14	5	29	8	2.09808349609375e-05
1380	102	22	1	18	2	29	10	0.00019669532775878906
1380	102	22	4	30	10	29	28	0.0001685619354248047
1380	102	22	6	52	13	29	55	0.03113579750061035
1440	98	14	0	13	4	25	9	2.2411346435546875e-05
1440	98	14	1	20	2	25	10	0.00012159347534179688
1440	98	14	4	31	7	25	29	0.00016736984252929688
1440	98	14	6	43	9	25	47	0.029807329177856445
1500	80	19	0	7	3	22	5	1.9550323486328125e-05
1500	80	19	1	10	2	22	8	0.00014543533325195312
1500	80	19	4	17	6	22	21	0.00022482872009277344
1500	80	19	6	29	8	22	36	0.02381134033203125
1560	82	20	0	18	6	20	10	2.5272369384765625e-05
1560	82	20	1	20	1	20	10	0.00018858909606933594
1560	82	20	4	46	11	20	31	0.00020241737365722656
1560	82	20	6	97	13	20	61	0.03576803207397461
1620	90	21	0	7	3	28	6	2.1457672119140625e-05
1620	90	21	1	16	2	28	8	0.00015401840209960938
1620	90	21	4	16	5	28	15	0.0002663135528564453
1620	90	21	6	28	6	28	23	0.015890121459960938
1680	92	15	0	18	5	25	12	1.9788742065429688e-05
1680	92	15	1	25	2	25	14	0.00018930435180664062
1680	92	15	4	35	7	25	24	0.00015878677368164062
1680	92	15	6	53	7	25	37	0.017340898513793945
1740	98	25	0	13	4	26	7	2.1219253540039062e-05
1740	98	25	1	20	4	26	10	0.00024628639221191406
1740	98	25	4	51	9	26	31	0.00042366981506347656
1740	98	25	6	77	12	26	61	0.038265228271484375
1800	96	20	0	25	6	19	17	4.696846008300781e-05
1800	96	20	1	39	4	19	20	0.0002970695495605469
1800	96	20	4	35	8	19	31	0.0003502368927001953
1800	96	20	6	102	10	19	61	0.0379490852355957
1860	96	19	0	17	5	29	11	2.288818359375e-05
1860	96	19	1	23	2	29	12	0.00023174285888671875
1860	96	19	4	37	9	29	26	0.0002498626708984375
1860	96	19	6	60	11	29	46	0.05369091033935547
1920	90	21	0	10	4	25	8	1.6927719116210938e-05
1920	90	21	1	16	3	25	8	0.0001430511474609375
1920	90	21	4	46	8	25	31	0.00022745132446289062
1920	90	21	6	61	9	25	42	0.01616072654724121
1980	82	25	0	9	3	28	7	3.170967102050781e-05
1980	82	25	1	15	3	28	8	0.00048041343688964844
1980	82	25	4	31	7	28	22	0.0005962848663330078
1980	82	25	6	50	9	28	40	0.029235124588012695
2040	84	20	0	14	5	26	9	3.457069396972656e-05
2040	84	20	1	20	4	26	10	0.0003490447998046875
2040	84	20	4	26	8	26	21	0.00022172927856445312
2040	84	20	6	51	11	26	42	0.033249616622924805
2100	78	18	0	8	3	30	4	6.794929504394531e-05
2100	78	18	1	11	3	30	6	0.00014019012451171875
2100	78	18	4	15	5	30	10	0.000255584716796875
2100	78	18	6	31	7	30	22	0.026580810546875
2160	60	24	0	11	4	22	6	2.2649765014648438e-05
2160	60	24	1	11	3	22	6	0.00013208389282226562
2160	60	24	4	23	7	22	17	0.00018072128295898438
2160	60	24	6	28	8	22	23	0.021384000778198242
2220	74	19	0	7	2	28	4	1.8835067749023438e-05
2220	74	19	1	11	2	28	6	0.00013113021850585938
2220	74	19	4	23	6	28	18	0.00025463104248046875
2220	74	19	6	34	8	28	29	0.025177478790283203
2280	64	23	0	12	5	22	8	2.0742416381835938e-05
2280	64	23	1	22	4	22	12	0.0002372264862060547
2280	64	23	4	15	6	22	13	0.0001685619354248047
2280	64	23	6	30	7	22	25	0.027760982513427734
2340	88	18	0	13	4	30	14	2.5510787963867188e-05
2340	88	18	1	25	3	30	14	0.00044655799865722656
2340	88	18	4	26	6	30	22	0.0003829002380371094
2340	88	18	6	51	8	30	42	0.0258636474609375
2400	100	18	0	27	8	21	18	2.765655517578125e-05
2400	100	18	1	44	7	21	23	0.0003452301025390625
2400	100	18	4	42	10	21	33	0.00017952919006347656
2400	100	18	6	74	12	21	60	0.047269344329833984
2460	112	24	0	30	7	28	18	3.0040740966796875e-05
2460	112	24	1	36	3	28	20	0.0004658699035644531
2460	112	24	4	56	10	28	34	0.00022983551025390625
2460	112	24	6	81	12	28	59	0.03367018699645996
2520	100	19	0	10	4	29	6	3.0517578125e-05
2520	100	19	1	14	4	29	8	0.00044345855712890625
2520	100	19	4	36	9	29	29	0.00025534629821777344
2520	100	19	6	40	10	29	37	0.04144477844238281
2580	112	18	0	20	5	27	11	3.2901763916015625e-05
2580	112	18	1	22	4	27	12	0.0001494884490966797
2580	112	18	4	55	9	27	35	0.000423431396484375
2580	112	18	6	80	11	27	59	0.10088109970092773
2640	112	25	0	14	4	30	10	2.4318695068359375e-05
